Tanggal,NO2 (Harian),NO2 (30-hari MA),CO (Harian),CO (30-hari MA),SO2 (Harian),SO2 (30-hari MA),CH4 (Harian),CH4 (30-hari MA)
45930,9.26310309218229,15.5089439277121,0.0860483521392568,0.0759456799642542,0.245632145386324,0.798041372213371,11.9459802204786,44.8755342433431
45931,6.62628982463199,14.9531586370237,0.0765834913810154,0.0775426385107534,0.384112630200234,0.772761904075001,60.4994082287955,45.9300717545179
45932,28.7221384313333,15.2450145145706,0.0990923148600132,0.0793896307795822,0.737265015412043,0.777180698896776,41.2724612707411,47.017431562148
45933,29.140800826864,15.919692341764,0.146948578771481,0.0824279344781796,1.2124048827195,0.797493022556383,83.8461155927736,48.3122194118669
45934,25.2099337029115,16.4633613649143,0.137212786096352,0.0826590523902979,1.48715175337309,0.815300289906639,25.753012356552,47.5770535235588
45935,12.6153442293343,16.6688031624186,0.137421430609222,0.0837980124161478,1.22702408081263,0.834491380216275,46.316061154604,48.9274662923877
45936,7.4418028501596,16.0283831359448,0.0835357939550004,0.0837237818906586,0.628381568002991,0.833014044022866,56.1858375655255,50.2280235321513
45937,22.1058256628039,16.0976481482522,0.0245626529796668,0.0840738058093338,0.822032395870575,0.833286344771037,25.943069779364,50.6768218435202
45938,16.00381234349,15.8743814115385,0.0353280433361061,0.0814939152045627,0.182458489920908,0.802894721413137,11.9138909043075,48.9702256540725
45939,8.05095587111947,15.9589261953293,0.143425630938144,0.0840983361498228,1.09553396068424,0.791254629593014,72.9370824344944,48.5427276415234
45940,17.3794227527818,15.5633154102871,0.0676734176740902,0.0822778968520254,0.201510938756691,0.773329342467753,31.697319814106,47.420633645738
45941,5.85971302788046,14.8982703105494,0.131102396885005,0.0851273448275128,1.33565621470183,0.794560811974939,82.7496425842233,46.8762401721781
45942,27.7330100519696,15.4790880533832,0.104104819126665,0.0879987090940295,1.11648094599318,0.82314853745578,45.7149861380088,46.8145822403792
45943,11.4694995400004,15.5432172320439,0.0980300114235026,0.08688868248395,1.26671269741846,0.851870346800224,10.3197539809488,45.0848689106385
45944,21.5630571088496,15.9424820441277,0.0485782287308533,0.0871431547941848,1.09432295736146,0.840332415489103,88.8331205233763,47.0798378131982
45945,12.7927769022353,15.9487060717359,0.135544617763721,0.0894380246287549,1.07640188548587,0.828856111386427,74.4336586681004,46.3068154932704
45946,18.0017005294453,15.9447990630239,0.0389647919880711,0.0889284008302723,1.40214392477144,0.831109109091505,13.0712952680451,44.4880676050707
45947,18.667756983582,16.0404367802749,0.0666167340305571,0.0904578660313074,1.3343418484002,0.84208801112602,85.7310380966793,45.8586836086706
45948,9.62136138813818,15.9517912097145,0.149100148935175,0.091159489089408,0.232960776615041,0.836541545780427,7.62688884764659,45.1236116807603
45949,29.239615694114,16.2499009872496,0.113001791410997,0.0906311661136318,0.739094984132363,0.828125884607186,19.2112465998955,44.0486442767346
45950,24.3783205840279,16.7796001228405,0.0723085977485556,0.0881746156118852,0.789812888599302,0.844626155801201,18.0445149133367,44.245673817719
45951,28.4874735391047,17.319062033698,0.0884928437221229,0.0889926181354453,0.252562905510165,0.828305396037289,92.3055197683188,46.5402403385001
45952,27.3706837606912,17.7594499563096,0.0675757684721289,0.0864575325006759,0.31522824520645,0.794699388903543,66.9669146511233,47.1599148881539
45953,19.9474994702771,17.8776416184713,0.111778318875518,0.0877699374459411,1.47799764662912,0.828571629517383,26.2506187783435,47.200500263391
45954,28.0468558755779,17.9915568464964,0.0658875640265705,0.0865074745387917,0.480184215196728,0.810218052128356,25.8803090309473,46.7495015896523
45955,7.21231255129799,17.898905779741,0.103820323058333,0.0892498184088161,1.35601264127412,0.811827004489102,98.4196199387843,47.2945399433127
45956,9.89957156047863,17.633696133079,0.108660185103276,0.0883520312056781,0.329928503733719,0.812545045004829,68.2007420588981,49.2885800875762
45957,6.13068222276345,17.1777067331194,0.0953383819762664,0.0898059609350061,0.285301612633943,0.792450767378542,40.8347571116128,47.5700118458386
45958,13.1332582690816,17.4101066648221,0.0856048249854318,0.0911020325957374,0.544294763737047,0.79983334719183,7.35305730064315,47.0396233518955
45959,14.7169322422371,17.2277170296455,0.0388514591278623,0.0920398100043653,0.530391582355871,0.806111303363185,44.9435384822592,46.1733820687644
45960,11.7837257943474,17.3117377863843,0.0378826067271783,0.0904342851572961,0.690877261456161,0.820952807232179,21.5020711991856,46.4919184347213
45961,25.7184377287982,17.9481427165232,0.121403441074246,0.0919282834804037,0.563394947121073,0.826928884462874,32.9364054183745,45.573151674374
45962,13.9188331673397,17.4546992077234,0.0506465888879059,0.0903134259480002,0.895305522089746,0.832196901352131,65.2991090824357,46.3740399347638
45963,12.0233627421845,16.8841179382341,0.10183479589534,0.0888096331854621,0.233398526185608,0.799563356134334,72.6772247161148,46.0017435722085
45964,18.5674020789562,16.6627002174356,0.0519463486129835,0.0859674186026831,1.21716847879166,0.790563913648287,47.3649172362726,46.7221404015325
45965,8.52310562436907,16.5262922639367,0.030226972979196,0.0823942700150156,0.476118918669099,0.765533741576835,19.586827086942,45.8311659326105
45966,25.054924518851,17.1133963195598,0.0665539333772657,0.0818282079957578,1.37598087809131,0.790453718579779,30.3423566274727,44.9697165680087
45967,6.86376609199427,16.6053276671995,0.0534377337582426,0.082790710688377,1.3624415715322,0.8084673577685,14.878989727345,44.6009138996081
45968,29.6721734150129,17.0609397029169,0.0440757222793347,0.0830822999864846,0.122200920491769,0.806458772120862,10.3821961573067,44.5498574080414
45969,24.3061192324164,17.6027784816268,0.0923345659721726,0.0813792644876189,1.29515514437516,0.813112811577226,49.6845525461702,43.7747730784306
45970,9.96789203835431,17.3557274578125,0.0443480554148704,0.0806017524123116,1.04584864313808,0.841257401723273,99.0870916196363,46.0210988052816
45971,5.13805292809006,17.3316721211529,0.114687885651001,0.0800546020378448,0.152752409260611,0.801827274875232,88.1015391235371,46.199495356592
45972,25.3865357113709,17.2534563097996,0.110820530699591,0.0802784590902757,0.532526965951673,0.782362142207182,16.9666032514216,45.2412159270391
45973,22.6714335961904,17.6268541116726,0.107336521373713,0.080588676088616,0.889949288817041,0.769803361920468,31.186416276712,45.9367713368979
45974,23.2251792010247,17.6822581814117,0.0243839890002496,0.0797822014309292,0.931708681233909,0.764382886049549,60.8747265113534,45.0048248698305
45975,24.2817586671486,18.0652242402422,0.142109939945801,0.0800010455036652,1.05313877091135,0.763607448897065,94.0901587096317,45.6600415378815
45976,6.85111629335226,17.6935380990391,0.0804675486049895,0.0813844707242292,0.985404555003043,0.749716136571452,73.578830557149,47.6769593808516
45977,13.9616432136068,17.5366676400399,0.135954306711438,0.0836957231469252,1.41418348535889,0.752377524470075,4.90256048574036,44.9826767938204
45978,7.89672648812824,17.4791798100396,0.037801183821084,0.0799857576431222,1.13196742983737,0.78234441291082,16.836280665866,45.2896565210943
45979,26.5775856468898,17.3904454751321,0.0932228861545803,0.0793264608012416,1.14279771409067,0.795801170576097,7.35898497255282,44.8945811335162
45980,20.582453170689,17.2639165613542,0.145157201434817,0.0817547475907837,0.252439833406617,0.777888735403007,45.0104962279941,45.7934471773382
45981,13.2724506213162,16.7567491307612,0.149817754425536,0.0837989112808974,0.791089381639607,0.795839617940655,84.1374764366887,45.5211790662838
45982,6.58895875715059,16.0640249639765,0.0133836074972763,0.081992505915069,1.31345145050105,0.829113724783808,56.1960020084323,45.1621486448608
45983,12.7745580428916,15.824926916397,0.0773824666837443,0.0808459775086765,0.125557150756133,0.784032374921375,98.8036486393251,47.5805829735602
45984,13.1295830506687,15.3276844889,0.0507991765543051,0.080343031259601,0.356065209036793,0.779895074716044,76.5563646799305,49.2697848285263
45985,23.2401544584516,15.8619458858051,0.018920879564424,0.077513049809804,0.257751829319333,0.743286380984218,94.1468951948321,49.1273606703945
45986,20.9389367838803,16.2299247265852,0.0897474158520282,0.0768826241680958,1.29461672289655,0.775442654956312,72.9480912209726,49.2856056424637
45987,27.1803185644082,16.9315792713067,0.01071165985789,0.0740617334308166,0.167835808323115,0.771527128145951,26.0105923224021,48.7914668161567
45988,16.8053731290487,17.0539830999723,0.095578862553803,0.0743942013497623,0.79920045322438,0.780023984462196,90.8379363211151,51.5742961168391
45989,7.98985614845754,16.8297472301796,0.131825406784843,0.0774933329383283,0.804325816588611,0.789155125603287,68.7875461257759,52.3690963716229
45990,22.8311196805749,17.1979936930539,0.133704205096345,0.0806873862173005,1.17061798907821,0.805146483190689,11.4182568233169,52.0329692257607
45991,24.0196262154224,17.141366642608,0.143604727647445,0.0814274291030738,0.586470483644715,0.805915667741477,60.8195820620853,52.9624084472177
45992,19.0319299392374,17.3118032016713,0.113580934772486,0.0835252406325598,1.40398650466897,0.822871700494118,73.9888322897805,53.2520658874625
45993,24.274179498864,17.7201637602272,0.0358598140568724,0.0813260745712776,0.518888282150834,0.832388025692959,24.484936305709,51.6456562737823
45994,17.3448899091098,17.6794133545657,0.0708549649521527,0.0819563617825832,0.871581277287206,0.820868452309477,98.9096050496373,53.3638125342278
45995,18.0683207345499,17.9975871915717,0.134025929376702,0.0854163269958334,0.18057736343653,0.811017067135058,84.2384476074729,55.5188665515788
45996,15.6885254589637,17.6853738895755,0.0457064792468715,0.0847214118581536,0.933429523360736,0.796265355310705,43.8769237106554,55.9700187876849
45997,5.63547816860238,17.6444309587957,0.0720637772620578,0.0853422799749475,1.00026181140043,0.784192696639646,72.5527655167637,57.8924779806655
45998,7.69728567483261,16.9119347007897,0.0963711766149253,0.0870854617861338,1.13767164561562,0.818041720810442,67.1949625633607,59.7862368608673
45999,5.78572964216836,16.2945883811148,0.0244693515229416,0.0848232879711595,0.238477710575216,0.782819139683777,52.8512001714505,59.89179178171
46000,20.9102602815945,16.6593339892228,0.0786153525496687,0.0859655312089861,0.582685830491808,0.767380379262235,30.4905632197621,57.6052408350476
46001,12.8588995269082,16.9166955425167,0.0162586163410046,0.0826845555653195,1.06495564052183,0.797787153637608,57.5275849806449,56.5861090302845
46002,17.7142672791176,16.6609532614416,0.0536278457032811,0.0807781327321092,0.355026816871852,0.791870482001614,57.8248005659937,57.9480489407702
46003,27.6891618481523,16.8282108698404,0.115285556091244,0.0810431005560269,0.103557739808508,0.765657430367997,5.39773647763071,57.0884262808008
46004,11.2323057287219,16.4284484207636,0.110169872113929,0.0839026299931495,0.474575829899217,0.75041966865684,45.8732591601815,56.5883773690951
46005,15.2595730758907,16.127708901055,0.141817594126164,0.083892885132495,1.07877870252984,0.751274333044123,99.0107024417203,56.7523954934981
46006,23.8887784635762,16.6956309733958,0.118765351339228,0.0851694785569696,0.686508155355632,0.741311119722543,23.4448798582288,55.0812638035341
46007,10.7199541372906,16.5875746708519,0.0401319920982061,0.0819754014031952,0.546704938952082,0.712395168175649,47.8514875451809,56.5128947055154
46008,6.92449774571982,16.555167046105,0.136695965288655,0.0852718941187809,0.397072503697654,0.687898670637658,8.80654057478932,56.2452367024795
46009,12.2437863228442,16.0773737353035,0.0873169805815965,0.0850750305996814,0.538235312499599,0.667746590584623,96.7714985807018,59.2256538227512
46010,9.03053218135011,15.6923097023255,0.12828570426076,0.0845126473605462,0.618615844032163,0.679952457605474,41.3501576900455,59.1036425381529
46011,28.2424413085643,16.1913093919004,0.139148527728226,0.0841570064706358,0.284915750842851,0.663080003245582,4.01686081041579,56.4329553506104
46012,25.2030094891104,16.8117777496324,0.12605457905148,0.0879127055224426,1.04821927310716,0.654238930665786,8.40091187675943,54.8397856795547
46013,20.8350939127606,17.0804622786281,0.0651877197143617,0.0875062139567965,0.813729409780761,0.677178005966607,8.37084766837059,51.8253589805229
46014,26.7865147546929,17.5356933354289,0.0937463391214977,0.0889377860423696,1.30039649812412,0.708655715602852,37.9567804442713,50.5387061726675
46015,25.0918019224779,17.5974149175631,0.070577731138904,0.0906596810948523,0.100509285238658,0.703414297466829,19.2676189273107,48.0427302970835
46016,9.6642514721509,17.2215920738388,0.107180599004573,0.0912407871999371,1.19080299838925,0.699953839983252,13.7596443465934,46.0697820679375
46017,27.3139749622494,17.2260472871001,0.0778561085445077,0.0934789354894911,1.20921324905501,0.734666421340982,24.3947003999657,46.0159190038563
46018,18.4835560478913,17.2819867177282,0.0279564478206503,0.091224854998386,0.189795506579707,0.714352923119493,41.3142670868647,44.3651300293813
46019,25.1860038791016,17.855191642083,0.100211869525934,0.090171070423089,0.702026627369438,0.710942950145521,7.96661551344288,42.3377656756369
46020,27.4022824980873,18.0075637360001,0.0386588702638917,0.0870028925953406,0.585134101070369,0.691426820545259,35.2078740303848,43.1307529158725
46021,12.9500868742966,17.6385790912959,0.114293997574512,0.0860258682595762,1.27834533931297,0.714489315734201,15.6176334588725,41.6240212957654
46022,7.75129811319192,17.2625580304277,0.0247864088963616,0.083066050730372,0.777774363148147,0.693615577683507,38.6902798939413,40.4474028825707
46023,10.6983790635485,16.8100313492506,0.0110233291213495,0.0822381678991879,0.462292326863545,0.691729045840597,74.0173281445957,42.0984826105336
46024,15.6776947156564,16.7544581761354,0.0568284588174105,0.0817706176946965,0.263695847655868,0.671466198186219,87.5533530852038,41.7199408783858
46025,25.4503691480623,17.0005264565859,0.145695770536348,0.082159612400018,0.962601261221376,0.697533661445714,93.0129647338689,42.012424782599
46026,26.5182645814086,17.3615177606674,0.108136596520663,0.0842406163091444,0.592421952155331,0.686166742405534,12.237723324396,40.9577847697237
46027,5.17380326327977,17.3461285971566,0.0679159748626671,0.0841023562291647,0.818840864499442,0.680119377508834,53.9266228581304,40.3369133477693
46028,17.7686825644391,17.6818418268102,0.0269053038722102,0.0817868271377408,0.607545210288095,0.66244849633125,41.9434399941305,39.4951959287949
46029,15.4352750787195,18.0034933413619,0.0184508962092175,0.0815862119606167,1.47294593187258,0.703597437041162,96.5153881581746,40.9506688616857
46030,10.5526952617683,17.6582411740343,0.111669634326509,0.082688021353178,0.667960228379495,0.706439916970752,60.8568684840563,41.9628790371622
46031,7.99663418334207,17.4961656625821,0.136763137803886,0.0867048387352741,1.22475155559875,0.711766447473315,81.1699159288349,42.7509567354352
46032,13.4403792850907,17.3537027294479,0.0122436285104967,0.0853253648288479,1.04754870614467,0.734850510449076,75.5931581397103,43.3432353212258
46033,28.572742597813,17.3831554211032,0.0917797162999021,0.0845418368358032,0.475418488038942,0.747245868723424,65.8749196354637,45.3591414264869
46034,13.0800733005189,17.4447476734965,0.112004567029197,0.0846029933329788,0.801285132638618,0.758136178814737,38.4051325137387,45.1102038716054
46035,17.9697655435842,17.5350874224196,0.0509076561986412,0.0815726620687281,0.666882384939394,0.744406301561722,32.4214445775627,42.8905619428002
46036,22.5754739723795,17.4913106060464,0.0831916662858141,0.0803868725669476,1.11954952030108,0.75884101372657,11.8400374948924,42.5037338640223
46037,14.0907400594824,17.6036701367861,0.124079264075087,0.0831851149661769,0.608494077302489,0.760900651671584,31.5942169089255,41.9618248428138
46038,29.294552068024,18.3493386141962,0.0934857772247612,0.0817447753640472,1.32891977209614,0.791962227284867,59.276081698724,43.6441428802783
46039,29.0611823735528,18.9099184825532,0.0629977475232198,0.0809341342621013,0.744986861988429,0.798853945601161,39.4777229295104,41.7343503585719
46040,11.2945573956341,18.985385989696,0.0208580927692959,0.0773532138790525,1.41014360825795,0.825238204408687,75.3143614173555,42.8664904828156
46041,17.4312126473096,18.6250117009875,0.0781668646724921,0.0753204917771947,1.29026551008454,0.858749863050077,87.1554623175694,45.6377771997207
46042,12.5219577454192,18.2023099761978,0.0755471468497895,0.073636910703805,0.540916777009131,0.84183977984681,93.2798057360511,48.4670736616971
46043,12.1210123594367,17.911840591087,0.0354148659421091,0.0726444822447299,0.779589753793747,0.840701791313909,60.6464816739531,50.2095947952165
46044,5.92217368386332,17.2163625553927,0.0198190308248532,0.0701802386348418,0.666435865198422,0.819569770216386,48.3592367350155,50.5563433382413
46045,20.2391083494974,17.05460610296,0.0811761305004969,0.0705335186135615,1.48113072762618,0.865590484962637,41.6874445064292,51.3036708575453
46046,17.5669755807215,17.3180302399123,0.0564592428763789,0.0688428067426217,0.754605266366179,0.851050560561868,42.7779386905622,52.2709473356776
46047,6.28696878124973,16.617130033879,0.040029694848568,0.0675819262860904,0.573233107667333,0.829851222515612,16.019354384059,51.9917691351473
46048,11.9661616059153,16.3998835524798,0.0232519651900211,0.0674251101984028,0.727856417445262,0.84778658621113,63.2333293106718,52.7224045426076
46049,27.7066471491663,16.4839049948153,0.12731027401376,0.068328390347997,0.342712345686013,0.835809443488349,42.4978281881797,53.8734449650988
46050,10.9890472666743,15.9367971537682,0.059715745856107,0.0690302862010708,0.902329370634332,0.846382619140481,12.3746328500339,53.1123369257538
46051,8.62237180228058,15.792539984701,0.125749910111138,0.0694121499522917,1.10526548062115,0.840613290517421,21.055666025086,53.2936046779609
46052,17.2363190069391,16.1087073478259,0.0136347176924723,0.069040426912162,1.34953570447313,0.85967200189492,88.0106539988778,54.9376171481254
46053,29.641261352765,16.7401367574665,0.0103135408014694,0.0690167673014994,1.2044743494201,0.884411402646805,24.1337466224463,53.2748310973871
46054,11.0513817877875,16.5859263265375,0.139418485184011,0.0717697681803861,0.778445544389664,0.901569725871265,61.2019327111075,52.3964504182506
46055,21.803388685147,16.464360311107,0.104350655141067,0.07039159766721,0.536993137191145,0.887382788403591,39.633131347343,50.6171226386997
46056,24.0404903832179,16.381767837834,0.149274041214869,0.0717628458236836,1.07353473724573,0.903419881239937,58.7129845626971,52.1662980133097
46057,10.94093859981,16.574005682385,0.0771307030016935,0.0720700034283178,0.911377696567977,0.906504442308889,73.1524372871755,52.8071584942779
46058,23.2054087152965,16.7552298874135,0.0322792495175574,0.0722491349498294,0.645346693290469,0.907764491742301,52.1945810324725,53.148863195556
46059,14.1945783179813,16.7138733287223,0.143319627388976,0.0764114259891546,0.743551220497664,0.88345133469647,82.4598760131481,52.6803461240551
46060,20.8076457648395,17.055705012158,0.0332498242962296,0.0737974323214787,0.961539958955654,0.893237325715676,33.2123765707769,51.7588630602791
46061,20.8382427690224,17.4837586316807,0.0616999429860275,0.07129532582755,0.280459635980415,0.861760928395065,32.0084962117365,50.1201490697092
46062,18.394367101869,17.6488915589066,0.140838397741839,0.0755818181352614,0.925271494640028,0.85768502134491,36.154756373619,48.8055356775061
46063,7.25724425136021,16.9383749473582,0.0214297590715207,0.0732368195609821,0.87288549383962,0.870933921538266,10.4168630267129,46.9569337905478
46064,25.882562389731,17.3651245836652,0.0735546960459435,0.0719551571948736,0.781968426200597,0.870290031323665,98.350208782865,48.9551029995186
46065,13.0195016242934,17.2001157863556,0.134220682832471,0.0747322580826679,0.86918986564724,0.877033614013927,17.2126762042135,48.4481440537403
46066,9.66296275999636,16.7696987459428,0.0547167084399892,0.0737830928211404,1.4705863815123,0.888734842720968,93.7494923893103,51.1784592168876
46067,6.0193785388691,16.5006533619223,0.1447721112802,0.0744728543946442,0.339555479261686,0.879770222786274,45.1396324785114,51.6299730692071
46068,19.7723235797061,16.1832457456451,0.149632164048788,0.0763444006221117,0.838537441848445,0.863424145111351,31.4309020961988,50.7018004157896
46069,21.9391090460571,15.9458433013952,0.078042173368382,0.0768458814836172,1.08882722650537,0.874885490595249,55.3354542908017,51.230391461166
46070,5.4146957231964,15.749847912314,0.0549808223807618,0.0779833058039994,0.853921006193299,0.856344737193094,74.9002169995752,51.21658664724
46071,17.802326457482,15.762218372653,0.146281459731458,0.0802537923059649,0.667798386843125,0.835595833085047,55.0403993086268,50.1460845469419
46072,10.6623943799485,15.7002329271373,0.149820595083244,0.0827295739137467,1.16280548230196,0.856325456594808,51.5594585296708,48.7554063067292
46073,21.1293197602363,16.0005098404973,0.0723298340185141,0.0839600728496269,1.0976468427362,0.866927359559556,97.251235675016,49.9755647734313
46074,9.35916072512479,16.115076075206,0.0162643973618558,0.083841585067527,0.383769829913266,0.857505158383384,32.2877049703504,49.4398470479425
46075,22.2734434525617,16.1828872453082,0.0725885572896379,0.083555332627165,1.47578303950409,0.857326902112648,13.4179808903329,48.4975315940726
46076,14.6683836575134,16.0862675145346,0.109424471971588,0.085320840263672,1.20146592927934,0.872222257543087,80.8455529225684,49.7664520684728
46077,28.4182497184184,16.8239768791069,0.0976499858682059,0.0872415166309932,0.108236292897262,0.856722363717417,87.8429136799155,52.160570711668
46078,8.43802360364983,16.7063722790314,0.103890967829575,0.089929483385645,0.882676225633165,0.861883023990347,59.3282579193426,52.0304016652904
46079,13.5266587762565,16.2337059999344,0.146068640378537,0.0905547622644709,1.1674608059708,0.889374639333174,98.572784181805,53.8995668650779
46080,7.83683803101473,16.1286323587457,0.102675973724017,0.0919867698600679,0.441381885537388,0.874009723163276,53.9248460611257,55.2845739721143
46081,28.1173404569641,16.7784646472352,0.0228030283300729,0.0885552071340324,1.15406828880305,0.875636483436006,35.9609511236047,55.7814168087316
46082,26.9334838345245,17.1017034748213,0.0925623414293479,0.0911861279252616,0.139962535124116,0.835317377791039,4.27567886873609,52.9902509710602
46083,11.4485406928789,16.4952794528251,0.0396213408968775,0.0921630545951085,0.210567660559276,0.802187154829011,90.783054574644,55.2118945694668
46084,21.4996011508545,16.843553431594,0.121310588899939,0.0915594580523061,1.17593543875837,0.815436817974635,97.9146002011214,56.4356501524673
46085,25.4305550050304,16.9644589755902,0.0590428375118993,0.0900491974646672,1.47442605396167,0.846684581866985,42.1772636850788,56.5204545637251
46086,18.8800202899866,16.7924433058158,0.0803411068700419,0.0877514329865063,0.813124457245669,0.838004239200317,76.4534217041688,57.1118024684408
46087,18.2412644589002,17.0357875011188,0.108495480458423,0.0887969255683973,0.508792804700342,0.824584742804729,28.4428874515128,55.6214841405854
46088,11.0463072725113,16.6304841196926,0.0340278746285114,0.0888552130720957,0.523134137752374,0.820510990953459,93.1509693884887,56.986697085786
46089,7.32756919514748,16.4015838155981,0.0941483217585063,0.0872161695510801,0.392037358976594,0.80879386223609,6.44933580620125,54.4530124122211
46090,27.4303939488332,16.6223420883979,0.0324048455034682,0.0871880035913214,0.174084659017058,0.782545352238137,4.75486899609176,53.5044288263982
46091,27.5104514290833,16.8447490437333,0.125720976188383,0.0893220380313999,1.45771248830656,0.821787113982342,11.3274578848977,52.8150608821702
46092,20.8275364318317,16.9258546880654,0.0565782279889525,0.0865133657063037,0.202888637539068,0.79770768541231,59.3144393209885,53.5870503137492
46093,13.4757447762175,17.133138038894,0.086537606126323,0.0886836272747971,0.815327578062231,0.79578908821973,88.8380190917373,56.2010888492501
46094,13.7302393653165,16.7280606047468,0.126299484649927,0.0904417868949299,0.670454001523846,0.792071940730505,16.3766744168144,53.468637703715
46095,23.148891971756,17.0657069496622,0.145669388699568,0.0908234104238332,0.904487515819614,0.793248529069584,44.1157142292557,54.3654056378831
46096,27.4277564988144,17.6578667409562,0.055854896877826,0.0908613500384277,0.994578553347568,0.777381601464093,99.1018029808752,54.5438159909353
46097,27.1771606066279,18.3631261432148,0.0223723347456388,0.0867813574872757,0.299857499755971,0.776058335480569,38.7246799941394,54.3299842414562
46098,24.4968886464406,18.5206116454393,0.144888477329141,0.0866232345966208,0.781101690010221,0.774143810419295,87.7699165662834,56.207951390459
46099,21.0507911538572,18.4910010490326,0.148502482115964,0.0889719115548735,0.281908009862374,0.747246503197862,68.9286678986646,56.6610585107211
46100,7.10349912487622,18.5472944957553,0.138670792187839,0.0917615772151094,0.494113220241226,0.735252910332793,63.9545521319186,56.2962030151326
46101,9.04071785236534,18.2552408755847,0.129067996607467,0.0911877951109764,0.346861775454456,0.724555023286504,66.3214633434325,56.6722384829594
